Rayon,Grp de famille,Famille,Sous famille,DT,DR,Magasin,Barcode,Produit,Assort-typo,Nb jours sans ventes,Motif non détention,Stock UG,SMP,VMH mag,VMH nat,CA TTC mag 3 mois,CA TTC moy 3 mois Market,Potentiel gain mensuel
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070001 - CHIPS NATURES,DTF GRAND OUEST,OCCITANIE F,LOURDES,3497911119148,6X25G BRET'S NAT LA CRAQUANTE,DPK-2,null,Dépicking,0,1,null,5.296385542,null,168.893308351,56.29776945
01 - EPICERIE,105 - HUILES,105 - HUILES,105003 - MELANGE,DTF GRAND OUEST,OCCITANIE F,LOURDES,3270190130468,1L MELANGE 4 HUILES CRF CLASSI,DPK-1,42,Dépicking,0,6,null,5.976309304,132.5,201.870002681,67.290000894
01 - EPICERIE,160 - PRODUITS CHIENS,160 - PRODUITS POUR CHIENS,160002 - PRODUITS SECS POUR CHIENS,DTF NORD EST,PICARDIE F,LOUVIERS -CHAMP DE V,7613287007025,12KG CROQ MIX ADULT POULE FIDO,DPK-2,null,Dépicking,null,1,null,3.570593485,null,961.183378768,320.394459589
01 - EPICERIE,"095 - SELS, POIVRES ET EPICES","095 - SELS, POIVRES ET EPICES",095001 - SELS,DTF NORD EST,PICARDIE F,LUZARCHES,3183280033290,BV 350GR BALEINE ESSENT. -30%,DPK-1,180,Dépicking,0,3,null,3.719938272,null,139.063268382,46.354422794
01 - EPICERIE,161 - PRODUITS CHATS,161 - PRODUITS POUR CHATS,161005 - LITIERES,DTF SUD EST,RHONE ALPES F,LYON -FRERES LUMIERE,3270190696650,"13,4L LITIERE MIN ABS CRF COMP",DPK-1,422,Dépicking,null,0,null,14.464727609,null,786.612487603,262.204162534
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070001 - CHIPS NATURES,DTF SUD EST,BOURGOGNE  FC F,MAICHE,3497917000518,125G CHIPS CHEVRE PIMENT BRETS,DPK-1,null,Dépicking,null,0,null,11.8084172,null,226.763263206,75.587754402
01 - EPICERIE,166 - ETHNIQUE,166 - ETHNIQUE,166003 - PRDTS EXOTIQUES AMERIQUE,DTF SUD EST,BOURGOGNE  FC F,MAICHE,3560071253080,370G TORT WRAPS BLE CP CRF SEL,DPK-1,null,Dépicking,null,1,null,4.06745202,null,134.895939232,44.965313077
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070001 - CHIPS NATURES,DTF SUD EST,BOURGOGNE  FC F,MAICHE,3497917003564,125G CHIPS CHEDDAR JALAPENO,DPK-1,null,Dépicking,null,1,null,6.653230769,null,145.024985743,48.341661914
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070004 - CHIPS AUTRES,DTF SUD EST,BOURGOGNE  FC F,MAICHE,3497917002451,120G BRETS CHIPS SARRASIN SEL,DPK-1,null,Dépicking,null,1,null,2.858333333,null,151.593312034,50.531104011
01 - EPICERIE,115 - SUCRES,115 - SUCRES,115001 - SUCRES CLASSIQUES,DTF SUD EST,BOURGOGNE  FC F,MAICHE,3174660000124,1KG SUCRE MRCX N4 BT B.SAY,DPK-2,null,Dépicking,null,1,null,18.75059952,null,458.027783929,152.675927976
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070002 - CHIPS AROMATISEES,DTF NORD EST,PICARDIE F,MAIGNELAY MONTIGNY,3497917002741,125G BRETS PESTO MOZZA,DPK-2,null,Dépicking,null,1,null,12.524160347,null,296.980366062,98.993455354
01 - EPICERIE,166 - ETHNIQUE,166 - ETHNIQUE,166003 - PRDTS EXOTIQUES AMERIQUE,DTF NORD EST,PICARDIE F,MAIGNELAY MONTIGNY,3560071517441,620G TORT BLE WRA NAT X10 CRF,DPK-2,null,Dépicking,null,1,null,10.526265271,null,324.325984536,108.108661512
01 - EPICERIE,120 - CONFITURES,120 - CONFITURES,120005 - PATES A TARTINER,DTF NORD EST,PICARDIE F,MAIGNELAY MONTIGNY,8052575090346,250G NOCCIOLATA BIANCA BIO PAT,DPK-3,null,Dépicking,null,1,null,3.53996008,null,182.808882283,60.936294094
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070002 - CHIPS AROMATISEES,DTF NORD EST,PICARDIE F,MAIGNELAY MONTIGNY,3497917002789,125G CHIPS BEURRE SALE BRETS,DPK-2,null,Dépicking,null,1,null,7.658730159,null,188.497893258,62.832631086
01 - EPICERIE,166 - ETHNIQUE,166 - ETHNIQUE,166002 - PRDTS EXOTIQUES ASIE,DTF GRAND OUEST,CENTRE VDL F,MALESHERBES,8886303210238,200ML LAIT DE NOIX COCO KARA,DPK-2,303,Dépicking,null,1,null,15.622514928,null,269.820110532,89.940036844
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070002 - CHIPS AROMATISEES,DTF NORD EST,PAS DE CALAIS F,MALO LES BAINS,3497911131126,250G CHIPS POULET BRAISE BRETS,DPK-1,319,Dépicking,null,1,null,7.285185185,null,212.838054679,70.946018226
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070001 - CHIPS NATURES,DTF NORD EST,PAS DE CALAIS F,MALO LES BAINS,3560070621347,6X30G CHIPS ONDULEES NATURE,DPK-2,null,Dépicking,null,2,null,7.912183236,null,190.632509381,63.544169794
01 - EPICERIE,120 - CONFITURES,120 - CONFITURES,120005 - PATES A TARTINER,DTF NORD EST,PAS DE CALAIS F,MALO LES BAINS,3017620429484,825G NUTELLA,DPK-1,19,Dépicking,-19,5,1.633333333,25.413598673,1005.602,2252.327305473,750.775768491
01 - EPICERIE,045 - CONFISERIE,045 - CONFISERIE,045003 - CONFISERIE DE CHOCOLAT,DTF NORD EST,PAS DE CALAIS F,MALO LES BAINS,5000159557658,500G 10X TWIX,DPK-1,11,Dépicking,0,1,null,4.558840037,null,286.027394134,95.342464711
01 - EPICERIE,110 - VINAIGRES,110 - VINAIGRES,110001 - VINAIGRE D'ALCOOL,DTF IDF NORMANDIE,YVELINES F,MANTES LA JOLIE,3560071262297,5L VINAIGRE BLC 10% CRF CLASS,DPK-3,null,Dépicking,0,1,null,4.481100393,null,219.638267725,73.212755908
01 - EPICERIE,045 - CONFISERIE,045 - CONFISERIE,045001 - CONFISERIE DE SUCRE,DTF NORD EST,PAS DE CALAIS F,MARCK EN CALAISIS,3116740027317,200G SCOUBIDOU LUTTI,DPK-1,136,Dépicking,2,1,null,10.111465937,null,202.83828018,67.61276006
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070003 - CHIPS ANCIENNE,DTF NORD EST,PAS DE CALAIS F,MARCK EN CALAISIS,3497917000075,250G CRAQUANTE NATURE BRETS,DPK-3,359,Dépicking,null,1,null,6.357424714,null,225.703479263,75.234493088
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070001 - CHIPS NATURES,DTF NORD EST,PAS DE CALAIS F,MARCK EN CALAISIS,3497917000136,250G CHIPS NAT PAYSANNE BRET'S,DPK-2,286,Dépicking,null,1,null,6.523079968,null,198.181352113,66.060450704
01 - EPICERIE,120 - CONFITURES,120 - CONFITURES,120005 - PATES A TARTINER,DTF NORD EST,PAS DE CALAIS F,MARCK EN CALAISIS,8052575090254,650G NOCCIOLATA BIO PAT RIGONI,DPK-2,375,Dépicking,null,1,null,5.027272727,null,531.0865717,177.028857233
01 - EPICERIE,120 - CONFITURES,120 - CONFITURES,120001 - COMPOTES,DTF NORD EST,PAS DE CALAIS F,MARCK EN CALAISIS,3560070969852,12X90G GRD PANACHE SSA CRF BIO,DPK-1,169,Dépicking,5,1,null,3.29221902,null,197.984366419,65.994788806
01 - EPICERIE,161 - PRODUITS CHATS,161 - PRODUITS POUR CHATS,161005 - LITIERES,DTF NORD EST,PAS DE CALAIS F,MARCK EN CALAISIS,3616475746113,5L LITIERE SILICE CHAT CRF COM,DPK-1,55,Dépicking,0,1,null,9.388336403,28.13,576.369734787,192.123244929
01 - EPICERIE,161 - PRODUITS CHATS,161 - PRODUITS POUR CHATS,161002 - PRODUITS SECS POUR CHATS,DTF NORD EST,PAS DE CALAIS F,MARCK EN CALAISIS,3560071001575,"7,5KG CROQ POULET/LEG CHAT CRF",DPK-1,null,Dépicking,null,2,null,3.783073852,null,485.677098214,161.892366071
01 - EPICERIE,015 - CAFES TORREFIES,015 - CAFES TORREFIES,015005 - DOSETTE RIGIDE CAFE ET AUTRES,DTF NORD EST,PAS DE CALAIS F,MARCK EN CALAISIS,3560071448561,X50CAPS CAFE ESP.ARABICA CRF E,DPK-1,609,Dépicking,null,1,null,2.481214421,null,274.653928962,91.551309654
01 - EPICERIE,120 - CONFITURES,120 - CONFITURES,120004 - MIELS,DTF NORD EST,PAS DE CALAIS F,MARCK EN CALAISIS,3560071311971,1KG MIEL BRUT RUCHE CRF ORI,DPK-1,18,Dépicking,1,2,0.933333333,1.811738858,48.94,257.976786175,85.992262058
01 - EPICERIE,105 - HUILES,105 - HUILES,105003 - MELANGE,DTF NORD EST,PAS DE CALAIS F,MARCK EN CALAISIS,6191509910700,75CL RECHARGE H.OLIVE T.DELYS,DPK-1,160,Dépicking,7,1,null,3.327772389,null,329.60763128,109.869210427
01 - EPICERIE,155 - PRODUITS DIETETIQUES,155 - PRODUITS DIETETIQUES BIO,155006 - BIO CAFE,DTF NORD EST,PAS DE CALAIS F,MARCK EN CALAISIS,3700110003713,1KG CAFE PUR ARABICA GR BIO,DPK-1,null,Dépicking,null,1,null,1.908540256,null,405.987503198,135.329167733
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070004 - CHIPS AUTRES,DTF NORD EST,PAS DE CALAIS F,MARCK EN CALAISIS,3497917002451,120G BRETS CHIPS SARRASIN SEL,DPK-1,null,Dépicking,null,1,null,2.858333333,null,151.593312034,50.531104011
01 - EPICERIE,105 - HUILES,105 - HUILES,105005 - OLIVE,DTF NORD EST,NORD 2 F,MARLE,6191509910014,75CL H.OLIVE ZRP T.DELYSSA,DPK-2,null,Dépicking,0,1,null,1.83672956,null,215.239485816,71.746495272
01 - EPICERIE,160 - PRODUITS CHIENS,160 - PRODUITS POUR CHIENS,160002 - PRODUITS SECS POUR CHIENS,DTI IDF OUEST,IDF OUEST R1 I,MARLY LE ROI -TERRES,7613287007025,12KG CROQ MIX ADULT POULE FIDO,DPK-2,null,Dépicking,0,1,null,3.570593485,null,961.183378768,320.394459589
01 - EPICERIE,160 - PRODUITS CHIENS,160 - PRODUITS POUR CHIENS,160002 - PRODUITS SECS POUR CHIENS,DTF IDF NORMANDIE,SEINE ET MARNE F,MAROLLES EN HUREPOIX,7613287007025,12KG CROQ MIX ADULT POULE FIDO,DPK-2,57,Dépicking,0,1,null,3.570593485,45.98,961.183378768,320.394459589
01 - EPICERIE,155 - PRODUITS DIETETIQUES,155 - PRODUITS DIETETIQUES BIO,155025 - BIO BOISSON VEGETALE,DTF NORD EST,PAS DE CALAIS F,MARQUISE,3245413451804,1L BOISSON AVOINE BIO CRF BIO,DPK-1,6,Dépicking,0,2,2.1,11.949893843,36.307,226.540040614,75.513346871
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070003 - CHIPS ANCIENNE,DTF NORD EST,PAS DE CALAIS F,MARQUISE,3497917000075,250G CRAQUANTE NATURE BRETS,DPK-3,253,Dépicking,0,1,null,6.357424714,null,225.703479263,75.234493088
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070002 - CHIPS AROMATISEES,DTF NORD EST,PAS DE CALAIS F,MARQUISE,3497911131126,250G CHIPS POULET BRAISE BRETS,DPK-1,259,Dépicking,0,2,null,7.285185185,null,212.838054679,70.946018226
01 - EPICERIE,160 - PRODUITS CHIENS,160 - PRODUITS POUR CHIENS,160002 - PRODUITS SECS POUR CHIENS,DTF SUD EST,MRS-AVI F,MARSEILLE -3 LUCS,7613287007025,12KG CROQ MIX ADULT POULE FIDO,DPK-2,154,Dépicking,0,1,null,3.570593485,null,961.183378768,320.394459589
01 - EPICERIE,166 - ETHNIQUE,166 - ETHNIQUE,166002 - PRDTS EXOTIQUES ASIE,DTF SUD EST,MRS-AVI F,MARSEILLE -3 LUCS,8886303210238,200ML LAIT DE NOIX COCO KARA,DPK-2,265,Dépicking,0,6,null,15.622514928,null,269.820110532,89.940036844
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070001 - CHIPS NATURES,DTF SUD EST,MRS-AVI F,MARSEILLE -3 LUCS,3497917000136,250G CHIPS NAT PAYSANNE BRET'S,DPK-2,632,Dépicking,0,1,null,6.523079968,null,198.181352113,66.060450704
01 - EPICERIE,015 - CAFES TORREFIES,015 - CAFES TORREFIES,015004 - DOSETTES SOUPLES CAFE ET AUTRE,DTF SUD EST,MRS-AVI F,MARSEILLE -3 LUCS,8711000681947,SENSEO CLASSIQ X72 PADS,DPK-1,70,Dépicking,0,1,null,6.38441247,83.328,853.043294118,284.347764706
01 - EPICERIE,135 - CONSERV.&HORS D'OEUV. POISSONS,135 - CONSERV.&HORS D'OEUV. POISSONS,135002 - THON,DTF SUD EST,MRS-AVI F,MARSEILLE -3 LUCS,3560070811762,3 X 1/4 THON ALBACO PREC CRF C,DPK-1,1,Dépicking,3,30,5.833333333,7.483393829,268.71,399.239503578,133.079834526
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070002 - CHIPS AROMATISEES,DTF SUD EST,MRS-AVI F,MARSEILLE -3 LUCS,3497917002741,125G BRETS PESTO MOZZA,DPK-2,408,Dépicking,0,1,null,12.524160347,null,296.980366062,98.993455354
01 - EPICERIE,100 - TOUT POUR L'APERITIF,100 - TOUT POUR L'APERITIF,100002 - BISCUITS SALES,DTF SUD EST,MRS-AVI F,MARSEILLE -AMARYLLIS,3245412933066,125G GRESSINS SESAM ALLEG CRF,DPK-1,1,Dépicking,-2,2,0.466666667,5.401634877,3.1,105.894378938,35.298126313
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070001 - CHIPS NATURES,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,3497917003151,125G BRET'S MOUTARDE MIEL,DPK-2,104,Dépicking,0,5,null,19.521123188,null,405.030386022,135.010128674
01 - EPICERIE,046 - DEVANT CAISSES,046 - DEVANTS DE CAISSE,046001 - DEVANTS DE CAISSE CHEWING GUM,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,0000080935490,100G MENTOS FESH MINT BOX,DPK-1,38,Dépicking,0,1,null,5.182835565,17.56,270.487624008,90.162541336
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070004 - CHIPS AUTRES,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,3497917002451,120G BRETS CHIPS SARRASIN SEL,DPK-1,null,Dépicking,null,1,null,2.858333333,null,151.593312034,50.531104011
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070001 - CHIPS NATURES,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,3497917000518,125G CHIPS CHEVRE PIMENT BRETS,DPK-1,98,Dépicking,1,2,null,11.8084172,null,226.763263206,75.587754402
01 - EPICERIE,030 - CEREALES ET EN-CAS,030 - CEREALES ET EN-CAS,030003 - BARRES CEREALIERES ET EN-CAS,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,8410076610737,BARRES PROTEIN CHOCOLAT 4X40G,DPK-1,9,Dépicking,0,1,2.8,8.637179487,40.2,296.680893926,98.893631309
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070002 - CHIPS AROMATISEES,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,3497917002789,125G CHIPS BEURRE SALE BRETS,DPK-2,97,Dépicking,0,1,null,7.658730159,null,188.497893258,62.832631086
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070001 - CHIPS NATURES,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,5060042641000,150G CHIPS LEGERE.SALEES TYRRE,DPK-1,11,Dépicking,0,1,1.166666667,7.325444552,49.8,249.09748436,83.032494787
01 - EPICERIE,166 - ETHNIQUE,166 - ETHNIQUE,166002 - PRDTS EXOTIQUES ASIE,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,8886303210238,200ML LAIT DE NOIX COCO KARA,DPK-2,403,Dépicking,-1,1,null,15.622514928,null,269.820110532,89.940036844
01 - EPICERIE,105 - HUILES,105 - HUILES,105005 - OLIVE,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,3560070941346,1L HUILE OLIVE SIMPL,DPK-1,2,Dépicking,740,1,9.333333333,2.368821293,535.83,196.900068306,65.633356102
01 - EPICERIE,046 - DEVANT CAISSES,046 - DEVANTS DE CAISSE,046001 - DEVANTS DE CAISSE CHEWING GUM,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,0000080978756,100G MENTOS FRESH CHLORO BOX,DPK-1,430,Dépicking,-1,4,null,3.699932318,null,213.484180943,71.161393648
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070001 - CHIPS NATURES,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,3497917003564,125G CHIPS CHEDDAR JALAPENO,DPK-1,98,Dépicking,0,3,null,6.653230769,null,145.024985743,48.341661914
01 - EPICERIE,115 - SUCRES,115 - SUCRES,115001 - SUCRES CLASSIQUES,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,3174660000124,1KG SUCRE MRCX N4 BT B.SAY,DPK-2,48,Dépicking,-4,10,null,18.75059952,null,458.027783929,152.675927976
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070001 - CHIPS NATURES,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,3497911105127,125G CHIPS VINAIGRE BRETS,DPK-1,91,Dépicking,0,1,null,17.946871239,1.25,289.441359712,96.480453237
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070002 - CHIPS AROMATISEES,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,3497917002741,125G BRETS PESTO MOZZA,DPK-2,108,Dépicking,0,1,null,12.524160347,null,296.980366062,98.993455354
01 - EPICERIE,105 - HUILES,105 - HUILES,105005 - OLIVE,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,3178050000725,BLE 50CL HUILE OLIVE PUGET,DPK-1,null,Dépicking,null,2,null,3.011524501,null,295.52879009,98.509596697
01 - EPICERIE,090 - SAUCES ET CONDIMENTS,090 - SAUCES ET CONDIMENTS,090007 - SAUCES CHAUDES,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,3560071516543,3X70G DOUBLE CONCENTRE  TO SI,DPK-1,425,Dépicking,-3,1,null,7.594724221,null,167.423952041,55.807984014
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070001 - CHIPS NATURES,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,3497917000136,250G CHIPS NAT PAYSANNE BRET'S,DPK-2,null,Dépicking,null,1,null,6.523079968,null,198.181352113,66.060450704
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070003 - CHIPS ANCIENNE,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,3497917000075,250G CRAQUANTE NATURE BRETS,DPK-3,616,Dépicking,null,1,null,6.357424714,null,225.703479263,75.234493088
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070001 - CHIPS NATURES,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,3560070621347,6X30G CHIPS ONDULEES NATURE,DPK-2,365,Dépicking,2,10,null,7.912183236,null,190.632509381,63.544169794
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070001 - CHIPS NATURES,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,3497911119148,6X25G BRET'S NAT LA CRAQUANTE,DPK-2,99,Dépicking,0,1,null,5.296385542,null,168.893308351,56.29776945
01 - EPICERIE,155 - PRODUITS DIETETIQUES,155 - PRODUITS DIETETIQUES BIO,155006 - BIO CAFE,DTF SUD EST,MRS-AVI F,MARSEILLE -BELLE MAI,3700110003713,1KG CAFE PUR ARABICA GR BIO,DPK-1,723,Dépicking,null,1,null,1.908540256,null,405.987503198,135.329167733
01 - EPICERIE,135 - CONSERV.&HORS D'OEUV. POISSONS,135 - CONSERV.&HORS D'OEUV. POISSONS,135004 - AUTRES POISSONS,DTF SUD EST,MRS-AVI F,MARSEILLE -CASTELLAN,3263670923414,121G FOIE MORUE NAT.SEL G.CONN,DPK-1,65,Dépicking,0,1,null,6.495373775,2.79,175.629766727,58.543255576
01 - EPICERIE,166 - ETHNIQUE,166 - ETHNIQUE,166002 - PRDTS EXOTIQUES ASIE,DTF SUD EST,MRS-AVI F,MARSEILLE -CASTELLAN,8886303210238,200ML LAIT DE NOIX COCO KARA,DPK-2,null,Dépicking,0,4,null,15.622514928,null,269.820110532,89.940036844
01 - EPICERIE,160 - PRODUITS CHIENS,160 - PRODUITS POUR CHIENS,160002 - PRODUITS SECS POUR CHIENS,DTF SUD EST,PACA + CORSE F,MARSEILLE -CATALANS,7613287007025,12KG CROQ MIX ADULT POULE FIDO,DPK-2,416,Dépicking,0,1,null,3.570593485,null,961.183378768,320.394459589
01 - EPICERIE,160 - PRODUITS CHIENS,160 - PRODUITS POUR CHIENS,160002 - PRODUITS SECS POUR CHIENS,DTF SUD EST,MRS-AVI F,MARSEILLE -LONGCHAMP,7613287007025,12KG CROQ MIX ADULT POULE FIDO,DPK-2,48,Dépicking,-2,1,null,3.570593485,40.5,961.183378768,320.394459589
01 - EPICERIE,161 - PRODUITS CHATS,161 - PRODUITS POUR CHATS,161001 - PRODUITS HUMIDES POUR CHATS,DTI CASINO,DR CASINO,MARSEILLE -PRADO,3065890153707,48X85G WHISKAS CARTE MIX GELEE,DPK-1,543,Dépicking,0,4,null,2.771763602,null,698.511635359,232.837211786
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070001 - CHIPS NATURES,DTI CASINO,DR CASINO,MARSEILLE -PRADO,5060042641000,150G CHIPS LEGERE.SALEES TYRRE,DPK-1,28,Dépicking,-4,2,0.7,7.325444552,63.92,249.09748436,83.032494787
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070001 - CHIPS NATURES,DTF SUD EST,MRS-AVI F,MARSEILLE -ROUET,3497911119148,6X25G BRET'S NAT LA CRAQUANTE,DPK-2,68,Dépicking,0,1,null,5.296385542,43.04,168.893308351,56.29776945
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070004 - CHIPS AUTRES,DTF SUD EST,MRS-AVI F,MARSEILLE -ROUET,3497917002451,120G BRETS CHIPS SARRASIN SEL,DPK-1,65,Dépicking,0,2,null,2.858333333,13.17,151.593312034,50.531104011
01 - EPICERIE,100 - TOUT POUR L'APERITIF,100 - TOUT POUR L'APERITIF,100001 - GRAINES ET MELANGES,DTF SUD EST,MRS-AVI F,MARSEILLE -ROUET,3327271206809,700G CACAHUETE GRILLEE SALEE,DPK-1,null,Dépicking,0,2,null,3.673820982,null,235.590629944,78.530209981
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070001 - CHIPS NATURES,DTF SUD EST,MRS-AVI F,MARSEILLE -SCHUMAN,3497917000136,250G CHIPS NAT PAYSANNE BRET'S,DPK-2,400,Dépicking,null,1,null,6.523079968,null,198.181352113,66.060450704
01 - EPICERIE,046 - DEVANT CAISSES,046 - DEVANTS DE CAISSE,046001 - DEVANTS DE CAISSE CHEWING GUM,DTF SUD EST,MRS-AVI F,MARSEILLE -SCHUMAN,0000080935490,100G MENTOS FESH MINT BOX,DPK-1,695,Dépicking,null,20,null,5.182835565,null,270.487624008,90.162541336
01 - EPICERIE,135 - CONSERV.&HORS D'OEUV. POISSONS,135 - CONSERV.&HORS D'OEUV. POISSONS,135002 - THON,DTF SUD EST,MRS-AVI F,MARSEILLE -SCHUMAN,3560070811762,3 X 1/4 THON ALBACO PREC CRF C,DPK-1,1,Dépicking,690,30,21.466666667,7.483393829,1144.11,399.239503578,133.079834526
01 - EPICERIE,015 - CAFES TORREFIES,015 - CAFES TORREFIES,015001 - CAFES GRAINS,DTF SUD EST,MRS-AVI F,MARSEILLE -SCHUMAN,3187570071245,1KG GRAINS ITALIAN STYLE MALGO,DPK-1,631,Dépicking,null,1,null,2.169954868,null,462.919881244,154.306627081
01 - EPICERIE,161 - PRODUITS CHATS,161 - PRODUITS POUR CHATS,161002 - PRODUITS SECS POUR CHATS,DTF SUD EST,MRS-AVI F,MARSEILLE -SCHUMAN,3560071001575,"7,5KG CROQ POULET/LEG CHAT CRF",DPK-1,null,Dépicking,null,2,null,3.783073852,null,485.677098214,161.892366071
01 - EPICERIE,160 - PRODUITS CHIENS,160 - PRODUITS POUR CHIENS,160002 - PRODUITS SECS POUR CHIENS,DTF SUD EST,MRS-AVI F,MARSEILLE -SCHUMAN,7613287007025,12KG CROQ MIX ADULT POULE FIDO,DPK-2,null,Dépicking,null,1,null,3.570593485,null,961.183378768,320.394459589
01 - EPICERIE,046 - DEVANT CAISSES,046 - DEVANTS DE CAISSE,046001 - DEVANTS DE CAISSE CHEWING GUM,DTF SUD EST,MRS-AVI F,MARSEILLE -SCHUMAN,0000080978756,100G MENTOS FRESH CHLORO BOX,DPK-1,688,Dépicking,null,20,null,3.699932318,null,213.484180943,71.161393648
01 - EPICERIE,115 - SUCRES,115 - SUCRES,115001 - SUCRES CLASSIQUES,DTF SUD EST,MRS-AVI F,MARSEILLE -SCHUMAN,3174660000124,1KG SUCRE MRCX N4 BT B.SAY,DPK-2,93,Dépicking,2,2,null,18.75059952,null,458.027783929,152.675927976
01 - EPICERIE,090 - SAUCES ET CONDIMENTS,090 - SAUCES ET CONDIMENTS,090007 - SAUCES CHAUDES,DTF SUD EST,MRS-AVI F,MARSEILLE -SCHUMAN,3560070309542,700G PUREE DE TOMATE CRF,DPK-1,null,Dépicking,null,1,null,12.039536284,null,203.922430368,67.974143456
01 - EPICERIE,015 - CAFES TORREFIES,015 - CAFES TORREFIES,015004 - DOSETTES SOUPLES CAFE ET AUTRE,DTF SUD EST,MRS-AVI F,MARSEILLE -ST BARNAB,8711000681947,SENSEO CLASSIQ X72 PADS,DPK-1,19,Dépicking,0,4,1.4,6.38441247,393.23,853.043294118,284.347764706
01 - EPICERIE,161 - PRODUITS CHATS,161 - PRODUITS POUR CHATS,161002 - PRODUITS SECS POUR CHATS,DTF SUD EST,MRS-AVI F,MARSEILLE -ST BARNAB,3560071001575,"7,5KG CROQ POULET/LEG CHAT CRF",DPK-1,172,Dépicking,0,4,null,3.783073852,null,485.677098214,161.892366071
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070004 - CHIPS AUTRES,DTF SUD EST,MRS-AVI F,MARSEILLE -ST BARNAB,3497917002451,120G BRETS CHIPS SARRASIN SEL,DPK-1,38,Dépicking,0,6,null,2.858333333,96.58,151.593312034,50.531104011
01 - EPICERIE,161 - PRODUITS CHATS,161 - PRODUITS POUR CHATS,161005 - LITIERES,DTF SUD EST,MRS-AVI F,MARSEILLE -ST BARNAB,3270190696650,"13,4L LITIERE MIN ABS CRF COMP",DPK-1,2,Dépicking,44,0,12.6,14.464727609,749.45,786.612487603,262.204162534
01 - EPICERIE,070 - CHIPS,070 - CHIPS,070001 - CHIPS NATURES,DTF SUD EST,MRS-AVI F,MARSEILLE CTRE BOURS,3497917000136,250G CHIPS NAT PAYSANNE BRET'S,DPK-2,161,Dépicking,1,1,null,6.523079968,null,198.181352113,66.060450704
01 - EPICERIE,015 - CAFES TORREFIES,015 - CAFES TORREFIES,015005 - DOSETTE RIGIDE CAFE ET AUTRES,DTF SUD EST,MRS-AVI F,MARSEILLE CTRE BOURS,8711000705162,L'OR ESPRESSO SPLENDENTE X50,DPK-1,5,Dépicking,0,6,7.233333333,5.842904892,1599.54,1170.518552846,390.172850949
